# time,smoothGCAMP,smoothISOS,smoothdFF
1.119928297601434082e+02,6.761037063598632812e+01,7.672747421264648438e+01,-6.456385699966188163e+00
1.129925814201483689e+02,6.527849197387695312e+01,7.591066741943359375e+01,-8.689788384054148551e+00
1.139923330801533439e+02,6.732494354248046875e+01,7.715792846679687500e+01,-7.382049174408011893e+00
1.149920847401583046e+02,7.037527847290039062e+01,7.882616043090820312e+01,-5.277452328723224895e+00
1.159918364001632654e+02,7.100078201293945312e+01,7.935834503173828125e+01,-5.089701915232232921e+00
1.169915880601682403e+02,6.983996582031250000e+01,7.934529113769531250e+01,-6.625745070695229444e+00
1.179913397201732010e+02,6.958665084838867188e+01,7.975472640991210938e+01,-7.451890124733745679e+00
1.189910913801781760e+02,6.687564277648925781e+01,7.891955566406250000e+01,-1.009657789046536180e+01
1.199908430401831367e+02,6.390583801269531250e+01,7.804103851318359375e+01,-1.310148552671185129e+01
1.209905947001881117e+02,6.415026664733886719e+01,7.854351425170898438e+01,-1.333886180994023718e+01
1.219903463601930724e+02,6.350603294372558594e+01,7.835830307006835938e+01,-1.400212352380223457e+01
1.229900980201980332e+02,6.533061790466308594e+01,7.934766006469726562e+01,-1.265729012985964985e+01
1.239898496802030081e+02,6.773159027099609375e+01,8.055205535888671875e+01,-1.082892375475527480e+01
1.249896013402079689e+02,6.742973709106445312e+01,8.038027191162109375e+01,-1.103271968336124509e+01
1.259893530002129438e+02,6.431625938415527344e+01,7.871068572998046875e+01,-1.330301327835342029e+01
1.269891046602179046e+02,6.133024215698242188e+01,7.704351043701171875e+01,-1.550089460167013122e+01
1.279888563202228795e+02,6.236812019348144531e+01,7.761513519287109375e+01,-1.471721583254372234e+01
1.289886079802278402e+02,6.556448745727539062e+01,7.916888046264648438e+01,-1.214256320946973666e+01
1.299883596402328010e+02,6.452902412414550781e+01,7.870213699340820312e+01,-1.300656490510766616e+01
1.309881113002377617e+02,6.168074226379394531e+01,7.732995605468750000e+01,-1.533947861094759446e+01
1.319878629602427509e+02,6.411586761474609375e+01,7.855579376220703125e+01,-1.339915469733361597e+01
1.329876146202477116e+02,6.599905395507812500e+01,7.980406188964843750e+01,-1.227866702664396392e+01
1.339873662802526724e+02,6.396240043640136719e+01,7.900924301147460938e+01,-1.411259978894938705e+01
1.349871179402576331e+02,6.149327850341796875e+01,7.777916336059570312e+01,-1.609456641173334646e+01
1.359868696002625938e+02,6.077331733703613281e+01,7.745071411132812500e+01,-1.671779612147944860e+01
1.369866212602675830e+02,6.173013496398925781e+01,7.805632400512695312e+01,-1.607676896748050765e+01
1.379863729202725438e+02,6.369780158996582031e+01,7.912737655639648438e+01,-1.459824922387429957e+01
1.389861245802775045e+02,6.529724121093750000e+01,8.029017639160156250e+01,-1.374769394033105918e+01
1.399858762402824652e+02,6.400939750671386719e+01,7.974531555175781250e+01,-1.485921220829088796e+01
1.409856279002874544e+02,6.178286933898925781e+01,7.830032730102539062e+01,-1.627232771264248967e+01
1.419853795602924151e+02,6.147769737243652344e+01,7.796610260009765625e+01,-1.632120235065290004e+01
1.429851312202973759e+02,6.131444358825683594e+01,7.788544845581054688e+01,-1.645516089655519210e+01
1.439848828803023366e+02,6.178901672363281250e+01,7.794850158691406250e+01,-1.587806625420486561e+01
1.449846345403072974e+02,6.247953414916992188e+01,7.773464584350585938e+01,-1.469899881441169498e+01
1.459843862003122865e+02,6.114595603942871094e+01,7.683962249755859375e+01,-1.552646992632949363e+01
1.469841378603172473e+02,6.084733200073242188e+01,7.664831924438476562e+01,-1.572470873026572313e+01
1.479838895203222080e+02,6.282951927185058594e+01,7.768356323242187500e+01,-1.416357572445232371e+01
1.489836411803271687e+02,6.447908020019531250e+01,7.730273437500000000e+01,-1.146676273643818433e+01
1.499833928403321295e+02,6.488428497314453125e+01,7.631096267700195312e+01,-9.727555287777319037e+00
1.509831445003371186e+02,6.500064086914062500e+01,7.626413726806640625e+01,-9.508946256785726803e+00
1.519828961603420794e+02,6.707966232299804688e+01,7.684736633300781250e+01,-7.338555161297678708e+00
1.529826478203470401e+02,6.897124481201171875e+01,7.792408370971679688e+01,-6.069860177104386523e+00
1.539823994803520009e+02,6.869281768798828125e+01,7.816499328613281250e+01,-6.743445488297853174e+00
1.549821511403569900e+02,6.602169418334960938e+01,7.741842651367187500e+01,-9.487019196493704953e+00
